url,food,course,ingredients,instructions,ingredients_clean,ingredients_token
https://www.kawalingpinoy.com/kutsinta/,Kutsinta,Snack,"1 1/2 cups flour, 1/2 cup tapioca flour, 1 1/2 cups dark brown sugar, 3 cups water, 1 tablespoon atsuete powder, 1 tablespoon lye water","In a bowl, combine flour, tapioca flour, sugar, and water. Stir well until dissolved and mixture is smooth.
Add atsuete and stir until well dispersed and the desired color is achieved. 
Add lye water and stir. 
Lightly grease inside of molds with melted butter (If using silicone molds, skip this step). Fill molds to about 3/4 full.
Add water to the steamer and bring to simmer over medium heat.
Steam kutsinta for about 40 to 45 minutes or until mixture is set. Remove from heat and allow to cool. 
Gently remove from molds and serve with grated coconut.",flour tapioca flour dark atsuete powder lye,"['flour', 'tapioca', 'flour', 'dark', 'atsuete', 'powder', 'lye']"
https://www.kawalingpinoy.com/leche-puto/,Leche Puto,Dessert,"2 tablespoons butter melted, 4 egg yolks, 1 can (14 ounces) condensed milk, 2 cups flour, 2/3 cup sugar, 4 1/2 teaspoons baking powder, 1/2 teaspoon salt, 1 1/4 cup water, 4 egg whites","Prepare puto molds by lightly brushing insides with melted butter. Set aside. Add water to lower bottom of the steamer and bring to a boil.
In a bowl, combine egg yolks, condensed milk, and calamansi juice. Stir together in a circular motion until smooth and well blended.
Fill molds to 1/3 full of the flan mixture. Arrange in a single layer on the steamer basket. Wrap steamer cover with clean kitchen towel. 
Steam flan at low heat for about 5 to 7 minutes or until mixture is no longer liquid but not fully set. Remove from heat and allow to cool completely.
Meanwhile, in a large bowl, sift together flour, sugar, baking powder. and salt. Add water and egg whites. Stir together until just combined. 
Add puto mixture over flan, filling molds almost to the top. Steam on low heat for about 8 to 10 minutes or until puto has risen.
 Remove from heat and allow to slightly cool. Gently remove leche puto from molds.",butter egg yolk condensed milk flour baking powder egg white,"['butter', 'egg', 'yolk', 'condense', 'milk', 'flour', 'bake', 'powder', 'egg', 'white']"
https://www.kawalingpinoy.com/snow-peas-with-shrimp-stir-fry/,Snow Peas and Shrimp Stir-fry,Main Entree,"¼ cup light soy sauce I used Kikkoman, ½ cup water, ¼ cup oyster sauce, 2 tablespoons Chinese cooking wine, 1 tablespoon corn starch, 1 tablespoon sugar, ¼ teaspoon pepper, oil, 1 pound snow peas ends trimmed, 1 large carrot peeled and cut thinly in a bias, 2 stalks celery cut thinly in a bias, 12 quail eggs hardboiled and peeled, 1/2 pound large shrimps peeled and deveined, 1 onion peeled and sliced thinly, 2 cloves garlic peeled and minced","In a bowl, combine soy sauce, water, oyster sauce, Chinese cooking wine, cornstarch, sugar, and pepper. Stir until cornstarch is dissolved. Set aside.
In a wok or wide pan over medium heat, heat 1 tablespoon of oil. Add snow peas and cook for about 10 seconds. Remove from pan and drain on paper towels. Add carrots and celery to pan and cook for about 30 seconds or until half done. Remove from pan and drain on paper towels. Add another tablespoon of oil to the pan, if needed. Add shrimps and cook for about 2 to 3 minutes or just until color changes to pink. Remove from pan and drain on paper towels.
Wipe down wok as needed. Add 1 tablespoon oil. Add onions and garlic and cook until limp. Stir oyster sauce mixture to disperse cornstarch and add to wok. Bring to a boil. When it begins to thicken. add shrimps, quail eggs, celery, carrots and snow peas. Continue to cook for about 2 to 3 minutes or until shrimps, eggs and vegetables are heated through. Serve hot.",light soy sauce kikkoman oyster sauce wine corn starch pea carrot bias stalk celery bias quail egg hardboiled shrimp devein onion garlic,"['light', 'soy', 'sauce', 'kikkoman', 'oyster', 'sauce', 'wine', 'corn', 'starch', 'pea', 'carrot', 'bias', 'stalk', 'celery', 'bias', 'quail', 'egg', 'hardboiled', 'shrimp', 'devein', 'onion', 'garlic']"
https://www.kawalingpinoy.com/filipino-beef-tapa/,Filipino Beef Tapa,Breakfast,"1/2 cup soy sauce, 1/4 cup calamansi juice, 1 head garlic, peeled and minced, 2 tablespoons sugar, 1/2 teaspoon salt, 1/4 teaspoon pepper, 3 pounds beef sirloin, thinly sliced, canola oil","In a non-reactive bowl, combine soy sauce, calamansi juice, garlic, sugar, salt, and pepper. Stir until sugar and salt are dissolved.
Add beef and massage to fully coat with marinade. Keep overnight in the refrigerator to cure. Drain meat from marinade.
In a wide pan over medium heat, heat about 1 tablespoon oil.
Add beef in a single layer and cook, turning on sides, for about 3 to 5 minutes or until liquid (meat will dispel liquid) is almost absorbed.
Add another 1 tablespoon of oil and continue to cook until meat is lightly browned.
Remove from pan and cut into serving portions. Serve hot.",soy sauce calamansi juice head garlic beef sirloin canola,"['soy', 'sauce', 'calamansi', 'juice', 'head', 'garlic', 'beef', 'sirloin', 'canola']"
https://www.kawalingpinoy.com/beef-wonton-mami/,Beef Wonton Mami,Soup,"1 tablespoon oil, 1 onion peeled and sliced thinly, 3 cloves garlic peeled and minced, 1 pound beef brisket cut into 1-inch cubes, 8 cups water, 6 pieces star anise, 2 tablespoons brown sugar, 1 beef bouillon cube or 1 tablespoon beef base, salt and pepper to taste, 1 16 ounces packages fresh egg noodles, 1 cup napa cabbage shredded, fried garlic bits, 1/2 cup green onions chopped, 1 pound ground pork, 1/4 cup green onions finely chopped, 2 cloves garlic peeled and minced, 1 teaspoon soy sauce, 1 teaspoon salt, 1/2 teaspoon pepper, 15 pieces wonton wrappers","In a pot over medium heat, heat oil. Add onions and garlic and cook until aromatic. Add beef and cook until lightly browned. Add water and bring to a boil, skimming scum that floats on top.
When broth clears, add star anise. Add brown sugar and beef bouillon. Stir until dissolved.
Lower heat, cover and cook for about 1 to 1 1/2 hours or until beef is fork-tender. Gently add wontons and cook for about 4 to 5 minutes or until filling is cooked through. Season broth with salt and pepper to taste.
In a pot over medium heat, bring about 4 quarts of water to a boil. Add egg noodles and cook for about 10 to 15 seconds. Remove noodles from water and rinse with cold water. Drain well and divide equally into bowls.
Divide napa cabbage into bowls. Add beef and wontons and pour hot broth. Garnish with fried garlic bits and chopped onions. Serve hot.",onion garlic beef brisket cub star anise beef bouillon beef base egg noodle napa cabbage garlic onion pork onion garlic soy sauce wonton wrapper,"['onion', 'garlic', 'beef', 'brisket', 'cub', 'star', 'anise', 'beef', 'bouillon', 'beef', 'base', 'egg', 'noodle', 'napa', 'cabbage', 'garlic', 'onion', 'pork', 'onion', 'garlic', 'soy', 'sauce', 'wonton', 'wrapper']"
https://www.kawalingpinoy.com/kalamay-hati/,Kalamay Hati,Dessert,"2 cans (19 ounces each) coconut milk, 2 cups glutinous rice flour, 2-1/2 cups muscovado brown sugar, 1 cup coconut cream","Line a serving pan with wilted banana leaves and then brush leaves with coconut oil from the latik. 
In a wide non-stick pan, combine coconut milk and glutinous rice flour. Whisk together until smooth and free of lumps.
Over medium heat, cook, stirring frequently, for about 10 to 15 minutes or until mixture thickens and forms a smooth dough.
Add muscovado brown sugar and stir until sugar is dissolved and mixture is evenly brown in color. 
Continue to cook for about 50 minutes to 1 hour or until mixture is very thick, sticky and can hardly lift from the pan.
Transfer the kalamay mixture onto the prepared pan. Gently tap pan on the counter to spread mixture. Use a lightly-oiled knife to smooth top.
Brush surface with coconut oil and top with latik.",coconut milk rice flour muscovado coconut cream,"['coconut', 'milk', 'rice', 'flour', 'muscovado', 'coconut', 'cream']"
https://www.kawalingpinoy.com/how-to-toast-garlic/,How to Toast Garlic,Condiment,"1/4 cup canola oil, 1 head garlic, peeled and minced","In a pan over low heat, heat oil until warm (NOT HOT).
Add the garlic and cook, stirring occasionally, for about 7 to 10 minutes or until golden brown.
With a slotted spoon, remove garlic from oil and drain on paper towels.
Allow to cool completely and crisp. Store in an airtight container.",canola head garlic,"['canola', 'head', 'garlic']"
https://www.kawalingpinoy.com/cardillong-isda/,Cardillong Isda,none,"2 whole Pampano cleaned and gutted, salt and pepper to taste, oil, 1 onion peeled and sliced thinly, 2 cloves garlic peeled and minced, 3 Roma tomatoes chopped, 1 cup water, 2 eggs well-beaten","Rinse fish and drain well. With a knife, make two incisions across each side of fish. Season with salt and pepper to taste and let stand for about 20 to 30 minutes.
In a wide pan over medium heat, heat about 1 inch deep of oil. Add fish and cook, turning as needed, until lightly browned and cooked through. Remove from pan and drain on paper towels.
In another pan, heat about 1 tablespoon oil. Add onions and garlic and cook until limp. Add tomatoes and cook, mashing with back of spoon, until softened and release juices. Add water and bring to a boil. Add fish and cook for about 3 to 5 minutes or until heated through.
In a slow stream, add eggs to pan. Allow to slightly set and then stir into mixture, breaking into pieces. Season with salt and pepper to taste. Serve hot.",pampano onion garlic rom tomato egg,"['pampano', 'onion', 'garlic', 'rom', 'tomato', 'egg']"
https://www.kawalingpinoy.com/daing-na-bangus/,Daing na Bangus,Main Entree,"4 baby bangus, butterflied, gutted and deboned, 1 cup vinegar, 5 cloves garlic, peeled and crushed, 1 teaspoon peppercorns, cracked, 1 teaspoon salt, canola oil","Wash bangus under cold running water, removing any leftover blood and entrails. Drain well.
In a wide, deep dish (large enough to fit the fish), combine vinegar, garlic, peppercorns, and salt. Whisk together until salt is dissolved.
Add fish, making sure they are fully submerged in the solution. Marinate in the refrigerator for at least 4 hours or overnight for best results.
Drain fish from the vinegar and wipe down any stray aromatics. Discard marinade.
In a wide pan over medium heat, heat about 1-inch deep of oil. Gently slide in fish and cook for about 3 to 5 minutes on each side or until golden and cooked through.
Remove from pan and drain on paper towels. Serve hot.",baby bangus butterflied debone vinegar garlic peppercorn crack canola,"['baby', 'bangus', 'butterflied', 'debone', 'vinegar', 'garlic', 'peppercorn', 'crack', 'canola']"
https://www.kawalingpinoy.com/salt-and-pepper-pork-chops/,Salt and Pepper Pork Chops,Main Entree,"4 bone-in pork chops, about 1/2-inch thick, 1 egg white, 1 1/2 teaspoons salt, 3/4 cup cornstarch, canola oil, 1/4 teaspoon pepper, 1 head garlic, peeled and minced, 2 pieces jalapeno, cut thinly, 2 green onions, chopped","Rinse the pork chops and pat dry. With a sharp knife, make a few small cuts around the band of fat.

In a large bowl, combine egg white and 1/2 teaspoon of the salt. Whisk well until frothy.
Add pork chops and marinate in the refrigerator for about 30 minutes.
Add cornstarch and toss to fully coat pork chops. Let stand for about 10 minutes.
In a large pan over medium heat, heat about 3-inches deep of oil to 350 F to 375 F. Add pork chops and deep-fry, turning as needed, for about 5 to 7 minutes or until golden, crisp and cooked through.
With a slotted spoon, remove pork chops from pan and drain on a wire rack set over a baking sheet. Reserve 2 tablespoons of the frying oil.
In a wide pan over medium heat, heat the reserved 2 tablespoons reserved oil.
Add garlic and cook, stirring regularly, until lightly browned.
Add jalapenos, green onions, the remaining 1 teaspoon salt and pepper. Cook, stirring regularly, for about 30 seconds.
Add deep-fried pork chops and toss for about 30-40 seconds or until heated through. Serve hot.",bone in pork egg white cornstarch canola head garlic jalapeno onion,"['bonein', 'pork', 'egg', 'white', 'cornstarch', 'canola', 'head', 'garlic', 'jalapeno', 'onion']"
https://www.kawalingpinoy.com/ginisang-ampalaya-leaves-with-tinapa/,Ginisang Ampalaya Leaves with Tinapa,"Main Entree, Side Dish","1/2 small bunch ampalaya leaves, 1 tablespoon oil, 1 small onion peeled and chopped, 2 cloves garlic peeled and minced, 1 large Roma tomato chopped, 1 cup water, 4 pieces smoked round scad tinapang galunggong, flaked and bones discarded (about 1 cup of flaked meat), salt and pepper to taste","Remove leaves from stalks, leaving soft stems intact. Discard stalks. Wash leaves under cold running water to rid of dirt. Drain well and set aside.
In a pot over medium heat, heat oil. Add onions and garlic and cook until limp. Add tomatoes and cook, mashing with back of spoon, until softened and release juice.
Add water and bring to a boil. Add flaked tinapa and cook for about 2 to 3 minutes. Season with salt and pepper to taste. Add ampalaya leaves and gently push down into liquid.
DO NOT STIR
Continue to cook for about 1 to 2 minutes or until leaves are just wilted.",Ampalaya Onion Garlic Rom Tomato Smoke Scad Surprised Galunggong Flake Bone Flake Meat,"['ampalaya', 'onion', 'garlic', 'rom', 'tomato', 'smoke', 'scad', 'tinapang', 'galunggong', 'flake', 'bone', 'flake', 'meat']"
https://www.kawalingpinoy.com/chizza/,Chizza,none,"4 pieces 4 ounces ounces each boneless, skinless chicken breasts or cutlets, 1 cup buttermilk, 1 teaspoon salt, 1/4 teaspoon pepper, 3/4 cup flour, 1/4 cup cornstarch, 1 teaspoon salt, 1/4 teaspoon pepper, 2 eggs beaten, 2 tablespoons buttermilk, canola oil, 1/2 cup pizza sauce, 1 cup mozzarella cheese shredded, 1/2 cup pineapple tidbits, 2 to 3 thin slices ham cut into pieces, Parmesan cheese, Chili pepper flakes or hot sauce","With a knife, slice the chicken breast horizontally, butterflying them open. Put butterflied chicken between two pieces of plastic wrap and pound with a meat mallet to about 1/4-inch thick.
In a resealable bag, combine brine ingredients: buttermilk, salt and pepper. Add chicken breasts and marinate in the refrigerator for about 4 hours. Drain chicken well, discarding marinade. Pat chicken dry and allow to sit in room temperature for about 10 to 15 minutes.
On a shallow plate, combine coating ingredients: flour, cornstarch, salt and pepper. Whisk until well distributed.
In a bowl, combine egg wash ingredients: eggs and buttermilk. Whisk together until well blended and foamy.
Lightly dredge chicken in flour mixture, shaking off excess. Dip in egg mixture and then dredge again in flour mixture to fully coat. Don't shake off excess flour, pack and press onto meat as possible.
In a cast iron skillet, heat about 2-inches deep of oil until hot but not smoking (350 F). Gently slide chicken into hot oil. Do not overcrowd pan, cook in batches needed. Deep-fry chicken, turning as needed, for about 3 to 5 minutes or until golden and crisp. With tongs, remove from pan and drain on a wire rack set over a baking sheet.
Arrange fried chicken cutlets in a single layer on a baking sheet. Spoon about 2 tablespoons of pizza sauce on top and spread to cover surface. Divide shredded mozzarella onto each of the chicken pizzas. Top with pineapple and ham.
Bake in a 420 F oven for about 5 minutes or until cheese is melted and bubbly. Serve immediately with Parmesan cheese and hot sauce as desired.",skinless chicken breast cutlet buttermilk flour cornstarch egg buttermilk canola pizza sauce mozzarella cheese pineapple ham parmesan cheese chili flake hot sauce,"['skinless', 'chicken', 'breast', 'cutlet', 'buttermilk', 'flour', 'cornstarch', 'egg', 'buttermilk', 'canola', 'pizza', 'sauce', 'mozzarella', 'cheese', 'pineapple', 'ham', 'parmesan', 'cheese', 'chili', 'flake', 'hot', 'sauce']"
https://www.kawalingpinoy.com/kilayin/,Kilayin,Main Entree,"1 pound pork shoulder, cut into 1-inch strips, 1 pound liver, cut into 1-inch strips, 1 piece pork heart, cut into 1-inch strips, 1 cup vinegar, salt and pepper, 2 tablespoon oil, 3 cloves garlic, peeled and minced, 1 onion, peeled and chopped, 1/2 pound pork lung, minced, 1 tablespoon fish sauce","In one bowl, combine pork and 1/2 cup of the vinegar, 1 teaspoon salt, and 1/4 teaspoon pepper. Marinate for about 30 minutes.
In another bowl, combine the liver, heart, the remaining 1/2 cup of the vinegar, 1 teaspoon salt, and 1/4 teaspoon pepper. Marinate for about 30 minutes.
After marinating, drain pork from marinade and squeeze excess liquid. Reserve marinade.
Drain liver and heart from marinade and squeeze excess liquid. Reserve marinade.
In a pan over medium heat, heat oil. Add onions and garlic and cook until softened.
Add minced lung and cook, stirring occasionally, until browned and sizzling.
Add pork and cook until lightly browned.
Add fish sauce and cook, stirring occasionally, for about 2 to 3 minutes.
Add reserved vinegar marinade and bring to a boil, uncovered and without stirring, for about 3 to 5 minutes. Lower heat, cover and cook until pork is tender.
Add liver and heart and continue to cook for about 3 to 5 minutes or until cooked through and sauce is reduced. Serve hot.",pork shoulder liver pork heart vinegar garlic onion pork lung fish sauce,"['pork', 'shoulder', 'liver', 'pork', 'heart', 'vinegar', 'garlic', 'onion', 'pork', 'lung', 'fish', 'sauce']"
https://www.kawalingpinoy.com/ginataang-seafood/,Ginataang Seafood,Main Entree,"2 pounds squid, 2 pounds (about 4 to 5 pieces) crab, 2 pounds mussels, 1 pound shrimp, 1 tablespoon canola oil, 1 onion, peeled and chopped, 5 cloves garlic, peeled and minced, 1 thumb-size ginger, peeled and minced, 1 tablespoon shrimp paste, 6 cups coconut cream (kakang gata), salt and pepper to taste","Holding the squid firmly, pull the head from the body including internal parts and tentacles. Pull out the clear cartilage inside the tube and discard. With a knife, cut the head and the ink sack from the tentacles. Set aside the tentacles. Peel the spotted outer membrane from the squid and discard.
Under cold running water, wash the tentacles and the tubes inside and outside to remove any remaining tissue or debris. Drain well. Depending on size, cut squid into halves.
Under cold running water, wash crabs well. Scrub shells with a kitchen brush to rid of dirt and grime. Rinse and drain well.
In a large bowl of water, soak mussels for about 15 to 20 minutes. Rinse under cold running water to remove any dirt or grime on outer shells. Hold the beard (the brown thread sticking out between the shells) and pull it out towards the hinge end of the mussel. Rinse and drain well.
With scissors or knife, trim tendrils from shrimps. Insert a toothpick at the base of the shrimp through the shell and pull the black intestinal tract. Rinse and drain well.
In a large pot over medium heat, heat oil. Add onions, garlic, and ginger and cook until softened.
Add shrimp paste and cook, stirring regularly, until lightly browned.
Add coconut cream and bring to a boil. Cook for about 10 to 15 minutes or until reduced and begins to curdle.
Add crab and cook until color changes.
Add mussels and cook until shells open.
Add shrimps and squid and cook until color changes to pink.
Continue to cook until sauce has thickened and reduced, clinging onto seafood.
Season with salt and pepper to taste. Serve hot.",squid crab mussel shrimp canola onion garlic ginger shrimp paste coconut cream kakang gata,"['squid', 'crab', 'mussel', 'shrimp', 'canola', 'onion', 'garlic', 'ginger', 'shrimp', 'paste', 'coconut', 'cream', 'kakang', 'gata']"
https://www.kawalingpinoy.com/eggplant-with-spicy-garlic-sauce/,Eggplant with Spicy Garlic Sauce,Side Dish,"½ cup oil, 4 to 5 medium Asian eggplants stems removed and cut into 1 inch pieces, 3 tablespoons chili garlic sauce, 3 tablespoons soy sauce, 2 tablespoons balsamic vinegar, 2 tablespoons water, 1 teaspoon brown sugar, 1 thumb-size ginger peeled and minced, 2 green onions stems trimmed and chopped","In a wide pan over medium heat, heat about 2 tablespoons of oil Add eggplant and cook, stirring occasionally, until lightly browned. Eggplant absorbs plenty of oil, you may need to add more oil a tablespoon at a time during the brief pan-frying. With a slotted spoon, remove from pan and drain on paper towels.
In a bowl, combine chili garlic sauce, soy sauce, balsamic vinegar, water and brown sugar. Whisk together until blended.
Remove excess oil from wok, leaving just enough to coat base. Heat over medium heat. Add ginger and cook, stirring regularly, until fragrant. Add eggplants and green onions and cook, stirring regularly, for about 1 minute. Add chili garlic sauce mixture and bring to a boil. Continue to cook for about 2 to 3 minutes or until sauce is reduced. Season with salt to taste. Serve hot.",eggplant stem chili garlic sauce soy sauce balsamic vinegar ginger onion stem,"['eggplant', 'stem', 'chili', 'garlic', 'sauce', 'soy', 'sauce', 'balsamic', 'vinegar', 'ginger', 'onion', 'stem']"
https://www.kawalingpinoy.com/pork-ribs-adobo-with-atsuete/,Pork Ribs Adobo with Atsuete,Main Entree,"2 pounds pork belly with ribs or spare ribs, cut into 2-inch pieces, 1 tablespoon canola oil, 1 onion, peeled and chopped, 6 cloves garlic, peeled and minced, 1 thumb-sized ginger, peeled and minced, 1 tablespoon atsuete powder, 1 cup vinegar, 1/2 cup soy sauce, 1 cup water, 2 bay leaves, 1 tablespoon brown sugar, salt and pepper to taste","In a wide pot over medium heat, heat oil. Add onions, garlic and ginger and cook, stirring regularly until softened.
Add pork ribs and cook for about 3 to 5 minutes or until lightly browned.
Add atsuete powder and cook, stirring regularly until meat is evenly colored.
Add vinegar and bring to a boil, uncovered and without stirring, for about 3 to 5 minutes.
Add soy sauce and water. Bring to a boil, skimming scum that floats on top.
Add bay leaves.
Lower hear, cover, and simmer for about 40 to 50 minutes or until meat is fork-tender and sauce is reduced as desired.
Add brown sugar and stir to disperse.
Season with salt and pepper to taste. Serve hot.",Pork belly rib spare rib canola onion garlic inger atsuete powder vinegar soy sauce bay,"['pork', 'belly', 'rib', 'spare', 'rib', 'canola', 'onion', 'garlic', 'ginger', 'atsuete', 'powder', 'vinegar', 'soy', 'sauce', 'bay']"
https://www.kawalingpinoy.com/cream-cheese-flan/,Cream Cheese Flan,Dessert,"1/2 cup sugar, 1 package (8 ounces) cream cheese, softened, 5 eggs, 1 can (12 ounces) evaporated milk, 1 can (14 ounces) condensed milk","Place the sugar in a pan and cook over low heat until sugar is melted and golden. Move the pan repeatedly over the flames to prevent sugar from burning and to distribute melting liquid on the bottom of the mold.
Remove from heat and pour the caramel immediately into an 8-inch round pan, swirling the pan to evenly coat the bottom.
In a large bowl, beat cream cheese with an electric mixer at low speed. until smooth and fluffy. 
Add eggs one at a time, beating after each addition. 
Add condensed milk and evaporated milk and stir until well-combined. Let the mixture sit for a few minutes to allow some of the foam to subside. Alternatively, combine eggs, evaporated milk, condensed milk, and cream cheese in a blender and process until smooth. 
Pour the mixture into the prepared round pan.
Cover llaneras with foil and arrange in a wide, oven-safe dish with about 1-inch of water (water bath).
Bake in a 375 F oven for about 50 minutes to 1 hour or until a toothpick inserted in the middle of custard comes out clean. 
Remove from oven, allow to cool and then refrigerate to set. To serve, turn flan over on a serving plate, ending with caramel on top.",cream cheese egg evaporated milk condensed milk,"['cream', 'cheese', 'egg', 'evaporate', 'milk', 'condense', 'milk']"
https://www.kawalingpinoy.com/laswa/,Laswa,none,"5 to 6 cups water, 1 clove garlic peeled and pounded, 1/2 pound head on shrimps tendrils trimmed, 1/2 small calabasa peeled and cut into 1-inch cubes, 1 bunch sitaw ends trimmed and cut into 3-inch lengths, 2 medium eggplant stems trimmed and cut in a bias into 1-inch chunks, 2 medium ampalaya seeded and cut into 1/2 inch thick, 8 to 10 pieces okra ends trimmed and cut in a bias into halves, 2 medium patola peeled and cut into 1/2-inch rounds, salt and pepper to taste","In a pot over medium heat, combine water, onions and garlic and bring to a boil. Add shrimps and cook until they begin to change color.
Add calabasa and cook for about 3 to 5 minutes or until half-done. Add long beans and cook for about 2 to 3 minutes. Add eggplant, ampalaya and okra and cook for about 2 to 3 minutes. Add patola and cook for another 2 to 3 minutes or until vegetables are tender yet crisp. Season with salt and pepper to taste. Serve hot.",cleave garlic head shrimp tendril pumpkin cub sitaw eggplant stem bias chunk ampalaya seed okra bias patola,"['cleave', 'garlic', 'head', 'shrimp', 'tendril', 'calabasa', 'cub', 'sitaw', 'eggplant', 'stem', 'bias', 'chunk', 'ampalaya', 'seed', 'okra', 'bias', 'patola']"
https://www.kawalingpinoy.com/mango-shake/,Mango Shake,Beverage,"2 large Philippine mangoes, 1/2 cup cold water, 1/2 cup evaporated milk, 1/2 cup sugar, 2 cups ice","Peel mangoes and slice edible flesh from pit. Cut flesh into chunks.
In a blender. combine mangoes, milk, cold water, and ice. Process until smooth.",philippine mango cold evaporate milk ice,"['philippine', 'mango', 'cold', 'evaporate', 'milk', 'ice']"
https://www.kawalingpinoy.com/pinipig-shortbread-cookies/,Pinipig Shortbread Cookies,Dessert,"1 cup salted butter room temperature, 1 cup powdered sugar, 1 tsp vanilla extract, 2 cups flour, 1 cup pinpig toasted and crushed","Lightly grease a springform or round pan.
In a bowl, beat together butter, sugar, and vanilla extract until fluffy. Add flour and pinipig and continue to beat until just combined. If the dough feels too dry, add another 1 to 2 tablespoons softened butter.
With hands, gently press dough into prepared baking pan. Using back of a spoon, gently smooth surface of dough. Using a fork, prick dough all over.
Bake in a 300 F oven for about 20 to 30 minutes or until lightly browned on top surface and a slightly deeper brown around the edges.
Remove from oven and immediately turn out onto a flat surface. With a knife, cut shortbread into 12 wedges.",butter powder vanilla flour pinpig toast,"['butter', 'powder', 'vanilla', 'flour', 'pinpig', 'toast']"
https://www.kawalingpinoy.com/mango-curry-chicken/,Mango Curry Chicken,Main Entree,"2 pounds boneless, skinless chicken breast, cut into 1 1/2-inch cubes, 2 tablespoons yellow curry powder, salt and pepper to taste, 1 tablespoon canola oil, 1 small onion. peeled and chopped, 2 cloves garlic, peeled and minced, 1 thumb-size ginger, peeled and minced, 1 tablespoon Fish sauce, 1 can (13/5 ounces) coconut milk, 2 ripe Philippine mangoes, peeled and finely chopped","Wash chicken and drain well.
In a bowl, season with salt and pepper to taste. Add 1 tablespoon of the curry powder and massage onto chicken. Marinate for about 30 minutes.
In a wide pan over medium heat, heat oil. Add onions, garlic, and ginger and cook, stirring regularly, until softened.
Add chicken and cook until lightly browned.
Add fish sauce and cook for about 1 to 2 minutes.
Add coconut milk and curry powder. Stir to combine.
Lower heat, cover, and cook for about 10 to 15 minutes or until chicken is cooked through and sauce is reduced.
Add mango chunks, mashing with the back of the spoon. Continue to cook for about 2 to 3 minutes or until slightly thickened.
Season with salt and pepper to taste. Transfer to a serving platter and garnish with chopped cilantro, if desired. Serve hot.",skinless chicken breast cub yellow curry powder canola onion garlic ginger fish sauce coconut milk ripe philippine mango,"['skinless', 'chicken', 'breast', 'cub', 'yellow', 'curry', 'powder', 'canola', 'onion', 'garlic', 'ginger', 'fish', 'sauce', 'coconut', 'milk', 'ripe', 'philippine', 'mango']"
https://www.kawalingpinoy.com/binignit/,Binignit,"Dessert, Snack","3 cans (13.5 ounces each) coconut milk, 2 cups water, 1/2 cup glutinous rice, 1 cup gabi, peeled and cut into 1-inch cubes, 2 cups purple yam, peeled and cut into 1-inch cubes, 2 cups kamote, peeled and cut into 1-inch cubes, 2 saba bananas, peeled and cubed, 1 cup cooked sago, 1 cup jackfruit strips, 1 cup coconut cream, 1/2 cup brown sugar","In a pot over medium heat, combine coconut milk and water. Bring to a simmer.
Add glutinous rice and cook, stirring occasionally, for about 10 to 15 minutes. 
Add gabi, purple yams and kamote. Cook, stirring occasionally, for about 15 to 20 minutes or until tender.
Add bananas, sago, jackfruit, coconut cream, and sugar. Stir to combine. Continue to cook for about 8 to 10 minutes or until rice, tubers, and fruits are completely cooked and liquid begins to thicken.
Serve hot or cold.",coconut milk rice gabi cub purple yam cub kamote cub saba banana cub sago jackfruit coconut cream,"['coconut', 'milk', 'rice', 'gabi', 'cub', 'purple', 'yam', 'cub', 'kamote', 'cub', 'saba', 'banana', 'cub', 'sago', 'jackfruit', 'coconut', 'cream']"
https://www.kawalingpinoy.com/calamansi-bars/,Calamansi Bars,Dessert,"1/2 cup butter softened, 1 cup flour, 1/4 cup powdered confectioner's sugar, 1/4 teaspoon salt, 1-1/2 cups sugar, 1/4 cup flour +1 tablespoon, 4 eggs beaten, 2/3 cup calamansi juice, powdered sugar for dusting","In a bowl, combine butter, flour, sugar and salt. With hands, mix together until just combined. Transfer dough to a ungreased skillet and gently press into bottom of skillet. Using the back of a spoon, gently smooth and even out surface of dough. Bake in a 350 F oven for about 15 to 20 minutes or until firm and lightly browned. Remove from oven and allow to cool.",butter flour powder confectioner flour egg calamansi juice powder dust,"['butter', 'flour', 'powder', 'confectioner', 'flour', 'egg', 'calamansi', 'juice', 'powder', 'dust']"
